survey,site,cell,adult,tadpole,subadult,water,year,surv,date,fish,depth,elev,basin,surveyyear
3698,1076,117,0,0,1,1.72,8,1,209,No,-0.438133301,-1.287349033,0,
3704,1077,114,104,253,28,1.72,8,1,228,No,0.182487374,0.732377031,0,
3718,1079,117,0,0,1,1.72,8,1,209,No,-0.413308474,-1.19702588,0,
3722,1080,98,0,0,0,1.72,8,1,211,No,-0.314009166,0.366066465,0,
3724,1081,113,0,0,0,1.72,8,1,207,No,-0.487782955,-0.22856096,0,
3726,1082,124,0,0,0,1.72,8,1,207,No,-0.140235377,0.059971335,0,
3729,1083,129,4,0,0,1.72,8,1,253,No,0.058363239,0.303342053,0,
3734,1085,113,0,0,0,1.72,8,1,206,No,0.058363239,-0.017806936,0,
3736,1086,124,0,0,0,1.72,8,1,255,No,-0.462958128,0.303342053,0,
3745,1090,129,0,0,0,1.72,8,1,254,No,-0.388483647,0.243126618,0,
3748,1091,124,0,0,0,1.72,8,1,219,No,-0.065760896,0.594383324,0,
3756,1094,117,0,0,0,1.72,8,1,180,No,-0.189885031,-1.470504316,0,
3758,1095,89,0,0,0,1.72,8,1,218,No,-0.189885031,-3.031087685,0,
3766,1097,123,1,0,1,1.72,8,1,212,No,-0.438133301,-0.735374209,0,
3781,1101,118,1,0,0,1.72,8,1,257,No,-0.413308474,-0.002753077,0,
3794,1104,87,0,0,0,1.72,8,1,177,No,-0.438133301,0.2130189,0,
3799,1105,117,0,0,0,1.72,8,1,197,SFL,-0.36365882,-1.653659599,0,
3806,1109,70,0,0,0,1.72,8,1,199,No,-0.487782955,-0.645051055,1,
3813,1110,117,0,0,0,1.72,8,1,192,No,-0.11541055,-1.23967848,0,
3819,1113,97,0,0,0,1.72,8,1,178,No,-0.189885031,-1.209570763,0,
3822,1114,98,0,0,0,1.72,8,1,207,No,-0.438133301,0.366066465,0,
3833,1118,107,0,0,0,1.72,8,1,193,No,-0.264359512,-1.899539294,0,
3837,1120,112,0,0,0,1.72,8,1,234,No,-0.413308474,-2.052586859,0,
3843,1123,124,0,47,0,1.72,8,1,255,No,-0.388483647,0.2130189,0,
3850,1125,104,0,0,0,1.72,8,1,201,No,-0.314009166,0.732377031,0,
3858,1129,123,3,85,2,1.72,8,1,239,No,-0.189885031,-0.246123795,0,
3862,1130,130,0,0,0,1.72,8,1,223,No,-0.462958128,0.135240629,0,
3865,1132,118,0,0,0,1.72,8,1,238,No,-0.438133301,0.150294488,0,
3871,1134,124,0,0,0,1.72,8,1,219,No,-0.314009166,0.534167889,0,
3873,1135,130,0,0,0,1.72,8,1,224,No,-0.512607782,0.2130189,0,
3874,1136,113,0,0,0,1.72,8,1,204,No,-0.314009166,-0.494512467,0,
3880,1137,92,0,0,0,1.72,8,1,186,No,-0.413308474,-0.062968513,0,
3886,1140,104,0,0,0,1.72,8,1,193,No,-0.314009166,0.333449771,0,
3900,1144,114,0,0,0,1.72,8,1,236,No,-0.264359512,0.090079052,0,
3901,1145,118,0,0,0,1.72,8,1,238,No,-0.065760896,0.243126618,0,
3904,1146,120,0,0,0,1.72,8,1,221,No,0.058363239,0.915532313,0,
3908,1148,113,0,0,0,1.72,8,1,204,No,-0.462958128,-0.283758443,0,
3912,1150,98,0,0,0,1.72,8,1,189,No,-0.314009166,0.135240629,0,
3914,1151,118,0,0,0,1.72,8,1,240,No,-0.36365882,0.180402206,0,
3918,1152,124,0,0,0,1.72,8,1,217,No,-0.314009166,-0.155800642,0,
3923,1155,123,2,0,6,1.72,8,1,210,No,-0.438133301,-0.951146186,0,
3930,1157,102,0,0,0,1.72,8,1,190,No,-0.314009166,-1.38269014,0,
3933,1158,98,0,0,0,1.72,8,1,187,No,-0.438133301,0.243126618,0,
3936,1159,117,0,0,0,1.72,8,1,179,No,-0.189885031,-1.698821176,0,
3937,1160,98,0,0,0,1.72,8,1,187,No,-0.189885031,0.2130189,0,
3942,1162,109,0,0,0,1.72,8,1,211,No,-0.413308474,0.333449771,0,
3947,1164,107,0,0,0,1.72,8,1,256,No,-0.065760896,-0.936092327,0,
3950,1165,117,0,0,0,1.72,8,1,194,No,-0.413308474,-1.440396599,0,
3953,1166,117,0,0,0,1.72,8,1,190,No,-0.264359512,-1.164409186,0,
3962,1169,124,0,0,0,1.72,8,1,219,No,-0.065760896,0.60441923,0,
3964,1170,119,0,0,0,1.72,8,1,235,No,-0.289184339,0.243126618,0,
3968,1172,109,0,0,0,1.72,8,1,226,No,-0.438133301,0.855316878,0,
3973,1174,106,0,0,0,1.72,8,1,233,No,-0.413308474,-2.388789707,0,
3975,1175,103,0,0,0,1.72,8,1,239,No,-0.264359512,0.975747749,0,
3976,1176,118,0,0,0,1.72,8,1,257,No,-0.413308474,-0.032860795,0,
3985,1179,97,0,0,0,1.72,8,1,179,SFL,-0.264359512,-1.500612034,0,
3987,1180,103,0,0,0,1.72,8,1,240,No,-0.388483647,0.945640031,0,
3993,1183,103,0,0,0,1.72,8,1,240,No,-0.413308474,0.672161595,0,
3994,1184,135,0,1,0,1.72,8,1,221,No,-0.140235377,0.594383324,0,
4000,1186,117,1,0,1,1.72,8,1,199,No,-0.314009166,-1.410288881,0,
4015,1191,120,0,0,0,1.72,8,1,209,No,-0.314009166,0.822700184,0,
4021,1193,114,0,0,0,1.72,8,1,225,SFL,-0.314009166,0.486497336,0,
4032,1197,118,0,0,0,1.72,8,1,257,No,-0.165060204,-0.002753077,0,
4035,1198,129,1,0,0,1.72,8,1,254,No,-0.438133301,0.243126618,0,
4047,1202,113,0,0,0,1.72,8,1,238,No,-0.462958128,-0.140746783,0,
4048,1203,88,0,0,0,1.72,8,1,258,SFL,-0.388483647,0.609437183,0,
4061,1204,117,0,0,0,1.72,8,1,214,No,-0.36365882,-0.888421774,0,
4076,1209,89,0,0,0,1.72,8,1,217,No,-0.36365882,-3.397398251,0,
4079,1211,107,0,0,0,1.72,8,1,203,No,-0.438133301,-0.783044762,0,
4081,1212,117,0,0,0,1.72,8,1,191,No,-0.239534685,-1.194516904,0,
4085,1213,95,0,0,0,1.72,8,1,219,No,-0.537432609,-2.679830978,0,
4109,1222,103,0,0,0,1.72,8,1,243,No,-0.438133301,-0.246123795,0,
4124,1225,119,0,0,0,1.72,8,1,235,No,-0.487782955,0.318395912,0,
4125,1226,123,4,0,1,1.72,8,1,239,No,-0.314009166,-0.276231513,0,
4130,1228,118,0,0,0,1.72,8,1,257,No,-0.189885031,-0.032860795,0,
4136,1230,117,1,0,2,1.72,8,1,214,No,-0.36365882,-0.981253903,0,
4151,1234,111,0,0,0,1.72,8,1,177,No,-0.388483647,-1.8669226,0,
4162,1237,117,0,0,0,1.72,8,1,195,No,-0.289184339,-1.500612034,0,
4172,1238,117,0,0,0,1.72,8,1,191,No,-0.289184339,-1.194516904,0,
4176,1240,118,0,0,0,1.72,8,1,203,No,-0.413308474,-0.981253903,0,
4178,1241,97,0,0,0,1.72,8,1,178,No,-0.264359512,-1.071577056,0,
4181,1242,113,0,0,0,1.72,8,1,236,No,-0.314009166,-0.384117502,0,
4185,1243,83,0,0,0,1.72,8,1,258,No,-0.512607782,0.549221748,0,
4187,1244,118,0,0,0,1.72,8,1,238,No,-0.413308474,0.180402206,0,
4191,1246,124,0,0,0,1.72,8,1,207,No,-0.264359512,-0.062968513,0,
4194,1247,112,0,0,0,1.72,8,1,235,SFL,-0.065760896,-2.142910012,0,
4196,1248,119,0,0,0,1.72,8,1,236,No,-0.413308474,0.002264876,0,
4198,1249,118,0,0,0,1.72,8,1,239,No,-0.264359512,0.12018677,0,
4217,1253,129,1,0,1,1.72,8,1,254,No,-0.462958128,0.303342053,0,
4227,1256,117,0,0,0,1.72,8,1,193,No,-0.065760896,-1.194516904,0,
4230,1257,81,0,0,0,1.72,8,1,173,No,-0.189885031,0.549221748,0,
4234,1259,98,0,0,0,1.72,8,1,187,No,-0.314009166,0.461407571,0,
4239,1261,119,0,0,0,1.72,8,1,236,No,-0.189885031,0.059971335,0,
4241,1262,114,0,0,0,1.72,8,1,244,No,-0.388483647,0.366066465,0,
4243,1263,103,0,0,0,1.72,8,1,241,No,-0.189885031,0.486497336,0,
4245,1264,103,0,0,0,1.72,8,1,240,No,-0.36365882,0.639544901,0,
4253,1268,86,0,0,0,1.72,8,1,173,No,-0.140235377,0.258180476,0,
4259,1271,118,0,0,0,1.72,8,1,257,No,-0.289184339,-0.108130089,0,
4267,1274,107,0,0,0,1.72,8,1,251,No,-0.537432609,-1.879467482,0,
4269,1275,107,0,0,0,1.72,8,1,256,No,-0.413308474,-0.996307762,0,
4275,1277,88,0,0,0,1.72,8,1,258,No,-0.512607782,0.609437183,0,
4280,1278,117,0,0,0,1.72,8,1,193,No,-0.065760896,-1.194516904,0,
4286,1281,113,0,0,0,1.72,8,1,205,No,-0.065760896,2.139912834,0,
4291,1283,118,0,0,0,1.72,8,1,242,No,0.033538412,0.059971335,0,
4294,1284,107,0,0,0,1.72,8,1,256,SFL,-0.512607782,-1.056523198,0,
4298,1286,118,0,0,0,1.72,8,1,257,No,-0.189885031,-0.108130089,0,
4300,1287,118,0,0,0,1.72,8,1,238,No,-0.36365882,-0.246123795,0,
4303,1288,119,0,0,0,1.72,8,1,236,No,0.232137028,0.579329465,0,
4308,1290,104,0,0,0,1.72,8,1,201,No,-0.314009166,0.732377031,0,
4312,1291,118,0,0,0,1.72,8,1,257,No,-0.11541055,0.059971335,0,
4319,1292,124,0,0,0,1.72,8,1,218,No,-0.462958128,0.366066465,0,
4321,1293,135,0,0,0,1.72,8,1,220,SFL,-0.388483647,0.283270241,0,
4322,1293,135,0,0,0,1.72,8,2,253,SFL,-0.388483647,0.283270241,0,
4327,1296,65,0,0,0,1.72,8,1,194,No,-0.487782955,0.486497336,1,
4330,1297,87,0,0,0,1.72,8,1,176,No,-0.36365882,-0.828206338,0,
4343,1301,129,5,400,20,1.72,8,1,252,No,-0.388483647,0.672161595,0,
4349,1303,124,0,0,0,1.72,8,1,207,No,-0.462958128,-0.078022372,0,
4354,1305,102,0,0,0,1.72,8,1,193,No,-0.264359512,-2.019970165,0,
4356,1306,119,0,0,0,1.72,8,1,235,No,-0.462958128,0.333449771,0,
4363,1309,104,0,0,0,1.72,8,1,193,No,-0.388483647,0.333449771,0,
4375,1312,119,0,0,0,1.72,8,1,235,No,0.108012893,0.318395912,0,
4378,1314,113,0,0,0,1.72,8,1,206,No,-0.487782955,-0.276231513,0,
4389,1319,124,0,0,0,1.72,8,1,218,No,-0.189885031,0.403701112,0,
4400,1321,71,0,0,0,1.72,8,1,199,No,0.058363239,0.609437183,0,
4421,1328,98,0,0,0,1.72,8,1,188,No,-0.388483647,0.2130189,0,
4433,1333,113,0,0,0,1.72,8,1,205,No,-0.413308474,-0.484476561,0,
4445,1336,92,0,0,0,1.72,8,1,186,No,-0.487782955,2.139912834,0,
4455,1338,96,0,0,0,1.72,8,1,195,No,-0.314009166,-2.082694577,0,
4459,1340,114,0,0,0,1.72,8,1,252,No,-0.264359512,0.228072759,0,
4460,1341,107,0,0,0,1.72,8,1,256,No,-0.264359512,-0.943619256,0,
4463,1342,117,0,0,0,1.72,8,1,192,No,-0.36365882,-1.224624622,0,
4468,1344,119,0,0,0,1.72,8,1,235,No,-0.462958128,0.318395912,0,
4470,1345,107,0,0,0,1.72,8,1,252,No,-0.512607782,-1.879467482,0,
4474,1347,98,0,0,0,1.72,8,1,190,No,-0.462958128,-0.276231513,0,
4476,1348,113,0,0,0,1.72,8,1,206,No,-0.438133301,-0.361536713,0,
4480,1349,112,0,0,0,1.72,8,1,236,No,-0.264359512,-1.683767317,0,
4484,1351,118,0,0,0,1.72,8,1,237,No,-0.314009166,-0.246123795,0,
4492,1353,109,0,0,0,1.72,8,1,210,No,-0.36365882,0.609437183,0,
4496,1355,86,0,0,0,1.72,8,1,174,SFL,-0.314009166,0.180402206,1,
4498,1356,111,0,0,0,1.72,8,1,176,No,-0.165060204,-1.851868741,0,
4499,1357,123,0,0,5,1.72,8,1,236,SFL,0.182487374,-1.683767317,0,
4509,1360,123,0,0,0,1.72,8,1,243,No,-0.314009166,-0.614943338,0,
4512,1361,89,0,0,0,1.72,8,1,218,No,-0.413308474,-2.938255555,0,
4514,1362,118,0,0,0,1.72,8,1,207,No,-0.314009166,-0.690212632,0,
4516,1363,124,0,0,0,1.72,8,1,217,No,-0.487782955,-0.246123795,0,
4520,1365,117,0,0,0,1.72,8,1,191,No,-0.314009166,-1.224624622,0,
4527,1366,123,4,0,11,1.72,8,1,212,No,-0.462958128,-0.705266491,0,
4537,1368,113,0,0,0,1.72,8,1,206,No,-0.314009166,-0.01529796,0,
4540,1369,125,0,0,0,1.72,8,1,244,No,-0.413308474,0.702269313,0,
4546,1371,95,0,0,0,1.72,8,1,219,No,-0.264359512,-2.662268143,0,
4555,1374,103,0,0,0,1.72,8,1,241,No,-0.537432609,0.273234335,0,
4557,1375,97,0,0,0,1.72,8,1,179,No,-0.189885031,-1.51064794,0,
4562,1377,124,0,0,0,1.72,8,1,217,No,-0.438133301,-0.246123795,0,
4564,1378,65,0,0,0,1.72,8,1,195,No,-0.264359512,0.2130189,1,
4570,1380,113,0,0,0,1.72,8,1,237,No,-0.487782955,-0.783044762,0,
4571,1381,125,0,0,0,1.72,8,1,244,No,-0.314009166,0.762484748,0,
4574,1382,106,0,0,0,1.72,8,1,232,No,-0.512607782,-2.388789707,0,
4581,1385,103,0,0,0,1.72,8,1,222,No,-0.512607782,0.732377031,0,
4583,1386,107,0,0,0,1.72,8,1,201,No,-0.388483647,-0.311357184,0,
4585,1387,107,0,0,0,1.72,8,1,203,No,-0.264359512,-1.033942409,0,
4592,1390,117,0,0,0,1.72,8,1,199,No,0.033538412,-1.440396599,0,
4597,1392,111,0,0,0,1.72,8,1,177,No,-0.36365882,-1.560827469,0,
4598,1393,98,0,0,0,1.72,8,1,189,No,-0.438133301,-0.062968513,0,
4601,1394,129,0,0,0,1.72,8,1,255,No,-0.314009166,0.732377031,0,
4620,1397,106,0,0,0,1.72,8,1,232,No,-0.512607782,-2.388789707,0,
4622,1398,129,0,0,0,1.72,8,1,254,No,-0.512607782,0.303342053,0,
4625,1399,117,3,17,6,1.72,8,1,199,No,-0.239534685,-1.287349033,0,
4632,1400,129,0,0,0,1.72,8,1,254,No,-0.314009166,0.303342053,0,
4635,1401,117,0,0,0,1.72,8,1,193,No,-0.36365882,-1.377672187,0,
4637,1402,113,0,0,0,1.72,8,1,202,No,-0.264359512,-0.597380502,0,
4652,1404,114,0,0,0,1.72,8,1,225,No,-0.189885031,0.672161595,0,
4662,1407,125,0,7,0,1.72,8,1,252,No,-0.36365882,0.12018677,0,
4674,1408,117,0,0,0,1.72,8,1,194,No,-0.413308474,-1.470504316,0,
4688,1411,119,0,0,0,1.72,8,1,234,No,-0.487782955,0.288288194,0,
4700,1414,117,0,0,0,1.72,8,1,177,No,-0.264359512,-1.713875035,0,
4712,1419,115,0,0,0,1.72,8,1,204,No,-0.388483647,1.098687596,0,
4714,1420,102,0,0,0,1.72,8,1,192,No,-0.264359512,-1.257241316,0,
4715,1421,103,0,0,0,1.72,8,1,223,No,-0.016111242,0.180402206,0,
4717,1422,107,0,0,0,1.72,8,1,203,No,-0.140235377,-0.820679409,0,
4720,1423,103,0,0,0,1.72,8,1,239,No,-0.314009166,0.855316878,0,
4722,1424,124,0,0,0,1.72,8,1,207,No,-0.438133301,-0.078022372,0,
4723,1425,107,0,0,0,1.72,8,1,256,No,-0.562257436,-1.104193751,0,
4730,1427,113,0,0,0,1.72,8,1,205,No,-0.314009166,-0.338955925,0,
4736,1430,95,0,0,0,1.72,8,1,215,No,-0.239534685,-3.031087685,0,
4738,1431,117,0,0,0,1.72,8,1,177,No,-0.264359512,-1.713875035,0,
4739,1432,89,0,0,0,1.72,8,1,218,No,-0.314009166,-2.908147838,0,
4748,1435,102,0,0,0,1.72,8,1,189,No,-0.314009166,-0.461895773,0,
4753,1437,114,2,1,2,1.72,8,1,225,No,-0.016111242,0.579329465,0,
4756,1438,106,0,0,0,1.72,8,1,197,No,-0.438133301,-1.560827469,0,
4775,1443,112,0,0,0,1.72,8,1,235,No,-0.289184339,-2.509220578,0,
4777,1444,129,2,42,4,1.72,8,1,253,No,0.108012893,0.303342053,0,
4780,1445,97,0,0,0,1.72,8,1,177,No,-0.189885031,-1.769072517,0,
4791,1449,114,0,0,0,1.72,8,1,236,No,-0.065760896,0.366066465,0,
4795,1451,89,0,0,0,1.72,8,1,217,No,-0.289184339,-3.397398251,0,
4798,1453,115,0,0,0,1.72,8,1,205,No,-0.314009166,1.314459573,0,
4813,1455,117,0,0,0,1.72,8,1,179,No,-0.140235377,-1.713875035,0,
4833,1459,86,0,0,0,1.72,8,1,203,No,-0.189885031,0.303342053,0,
4835,1460,102,0,0,0,1.72,8,1,194,No,-0.189885031,-1.488067152,0,
4849,1463,112,0,0,0,1.72,8,1,234,No,0.356261163,-2.418897425,0,
4863,1469,119,0,0,0,1.72,8,1,234,No,-0.264359512,-0.017806936,0,
4864,1470,118,3,0,1,1.72,8,1,240,No,-0.413308474,-0.155800642,0,
4868,1471,125,0,0,0,1.72,8,1,250,No,-0.314009166,0.822700184,0,
4872,1473,109,0,0,0,1.72,8,1,210,No,-0.314009166,0.51911403,0,
4876,1475,129,0,0,0,1.72,8,1,253,No,-0.314009166,0.303342053,0,
4891,1478,118,0,4,4,1.72,8,1,238,No,-0.36365882,0.180402206,0,
4895,1479,82,0,0,0,1.72,8,1,254,No,-0.512607782,0.243126618,0,
4898,1480,114,0,0,0,1.72,8,1,227,No,-0.388483647,0.12018677,0,
4900,1481,123,0,0,0,1.72,8,1,243,No,-0.140235377,-0.614943338,0,
4902,1482,112,0,0,0,1.72,8,1,234,No,0.232137028,-2.418897425,0,
4910,1486,88,0,0,0,1.72,8,1,258,No,-0.512607782,0.579329465,0,
4923,1487,89,0,0,0,1.72,8,1,217,No,-0.140235377,-3.214242968,0,
4925,1488,107,0,0,0,1.72,8,1,252,No,-0.562257436,-1.879467482,0,
4929,1490,117,5,33,39,1.72,8,1,199,No,-0.239534685,-1.455450457,0,
4936,1491,117,0,0,0,1.72,8,1,198,No,0.927232185,-1.653659599,0,
4937,1492,71,0,0,0,1.72,8,1,197,No,-0.512607782,0.822700184,1,
4941,1493,118,0,0,1,1.72,8,1,241,No,-0.289184339,-0.002753077,0,
4950,1495,109,0,0,0,1.72,8,1,211,No,-0.189885031,0.396174183,0,
4961,1498,124,0,0,0,1.72,8,1,255,No,-0.239534685,0.456389618,0,
4964,1499,117,0,0,1,1.72,8,1,200,No,-0.36365882,-0.981253903,0,
4972,1502,124,0,0,0,1.72,8,1,219,No,0.232137028,0.534167889,0,
4977,1505,93,0,0,0,1.72,8,1,256,No,-0.462958128,1.038472161,0,
4982,1507,113,0,0,0,1.72,8,1,205,No,-0.388483647,-0.484476561,0,
5003,1510,118,0,0,0,1.72,8,1,203,No,-0.413308474,-0.981253903,0,
5007,1511,117,0,0,0,1.72,8,1,210,No,-0.537432609,-0.951146186,0,
5014,1513,118,0,0,0,1.72,8,1,257,No,-0.016111242,0.027354641,0,
5027,1516,113,0,0,0,1.72,8,1,238,No,-0.512607782,0.097605982,0,
5032,1519,129,1,0,0,1.72,8,1,254,No,-0.314009166,0.243126618,0,
5036,1520,95,0,0,0,1.72,8,1,216,No,-0.140235377,-2.632160425,0,
5044,1523,118,1,0,0,1.72,8,1,240,No,-0.438133301,-0.073004419,0,
5051,1526,117,4,0,1,1.72,8,1,212,No,0.232137028,-1.011361621,0,
5056,1527,98,0,0,0,1.72,8,1,242,No,0.058363239,0.366066465,0,
5063,1530,98,0,0,0,1.72,8,1,211,No,-0.314009166,0.366066465,0,
5078,1533,87,0,0,0,1.72,8,1,179,No,-0.388483647,0.180402206,0,
5091,1537,117,4,0,4,1.72,8,1,199,No,-0.239534685,-1.302402892,0,
5100,1539,112,0,0,0,1.72,8,1,234,No,-0.36365882,-2.47911286,0,
5102,1540,124,0,0,0,1.72,8,1,217,No,-0.462958128,-0.09307623,0,
5103,1541,107,0,0,0,1.72,8,1,252,No,-0.487782955,-1.879467482,0,
5109,1543,107,0,0,0,1.72,8,1,256,No,-0.487782955,-1.071577056,0,
5113,1545,123,0,0,0,1.72,8,1,211,No,-0.36365882,-0.735374209,0,
5118,1546,113,0,0,0,1.72,8,1,207,No,-0.065760896,-0.629997196,0,
5124,1548,123,2,0,1,1.72,8,1,212,No,-0.065760896,-0.79809862,0,
5140,1550,117,0,0,0,1.72,8,1,197,No,-0.140235377,-1.530719752,0,
5143,1552,71,0,0,0,1.72,8,1,198,No,-0.413308474,1.068579878,0,
5147,1553,113,0,0,0,1.72,8,1,191,No,-0.189885031,-1.224624622,0,
5159,1555,135,0,0,0,1.72,8,1,221,No,-0.438133301,0.564275607,0,
5160,1555,135,0,0,0,1.72,8,2,252,No,-0.438133301,0.564275607,0,
5185,1563,98,0,0,0,1.72,8,1,189,No,-0.189885031,-0.246123795,0,
5187,1564,123,1,1,4,1.72,8,1,212,No,0.678983915,-0.735374209,0,
5206,1568,108,0,0,0,1.72,8,1,236,No,0.678983915,-0.062968513,0,
5213,1571,123,0,2,5,1.72,8,1,207,No,0.182487374,-0.828206338,0,
5225,1573,117,0,0,0,1.72,8,1,180,No,0.058363239,-1.560827469,0,
5229,1575,103,0,0,0,1.72,8,1,239,No,-0.314009166,0.579329465,0,
5231,1576,108,0,0,0,1.72,8,1,241,No,0.182487374,-0.125692925,0,
5244,1580,92,0,0,0,1.72,8,1,240,No,0.55485978,-0.155800642,0,
5253,1583,107,0,0,0,1.72,8,1,256,No,-0.512607782,-1.02641548,0,
5255,1584,96,0,0,0,1.72,8,1,195,No,-0.314009166,-2.019970165,0,
5257,1585,124,0,0,0,1.72,8,1,255,No,-0.065760896,0.609437183,0,
5261,1586,104,0,0,0,1.72,8,1,191,No,-0.314009166,0.579329465,0,
5270,1588,135,0,0,0,1.72,8,1,220,SFL,-0.189885031,0.283270241,0,
5271,1588,135,0,0,0,1.72,8,2,253,SFL,-0.189885031,0.283270241,0,
5275,1589,95,0,0,0,1.72,8,1,219,No,-0.165060204,-2.755100273,0,
5279,1591,119,0,0,0,1.72,8,1,235,No,0.232137028,0.318395912,0,
5281,1592,70,0,0,0,1.72,8,1,199,No,-0.264359512,-0.614943338,1,
5283,1593,71,0,0,0,1.72,8,1,198,No,-0.537432609,1.098687596,0,
5299,1595,106,0,0,0,1.72,8,1,231,No,-0.065760896,-2.509220578,0,
5312,1600,106,0,0,0,1.72,8,1,232,No,-0.189885031,-2.418897425,0,
5315,1601,120,0,0,0,1.72,8,1,209,No,-0.065760896,0.975747749,0,
5319,1603,119,0,0,0,1.72,8,1,235,No,-0.413308474,0.333449771,0,
5321,1604,118,0,0,0,1.72,8,1,257,No,-0.065760896,-0.216016078,0,
5325,1605,107,0,0,0,1.72,8,1,256,No,-0.512607782,-1.02641548,0,
5333,1607,43,2,0,11,1.72,8,1,236,No,-0.189885031,0.65459876,1,
5342,1609,106,0,0,0,1.72,8,1,220,No,-0.36365882,-2.004916306,0,
5354,1614,124,0,0,0,1.72,8,1,208,No,-0.140235377,-0.123183948,0,
5374,1620,96,0,0,0,1.72,8,1,200,No,-0.264359512,-1.377672187,0,
5376,1621,124,0,0,0,1.72,8,1,208,No,-0.189885031,-0.123183948,0,
5381,1623,113,0,0,0,1.72,8,1,236,No,-0.36365882,-0.200962219,0,
5382,1624,117,0,2,0,1.72,8,1,213,No,-0.11541055,-0.858314056,0,
5389,1626,65,0,0,0,1.72,8,1,195,No,0.058363239,0.396174183,1,
5402,1629,113,0,0,0,1.72,8,1,206,No,0.306611509,-0.476949631,0,
5403,1630,95,0,0,0,1.72,8,1,216,No,-0.36365882,-2.632160425,0,
5406,1631,117,0,0,0,1.72,8,1,193,No,-0.413308474,-1.164409186,0,
5422,1634,76,5,5,9,1.72,8,1,251,No,0.232137028,0.792592466,0,
5441,1635,107,0,0,0,1.72,8,1,253,No,-0.512607782,-1.149355327,0,
5443,1636,106,0,0,0,1.72,8,1,220,No,-0.36365882,-1.959754729,0,
5447,1638,129,0,17,0,1.72,8,1,254,No,-0.189885031,0.303342053,0,
5464,1641,103,0,0,0,1.72,8,1,222,No,0.678983915,0.51911403,0,
5467,1643,82,0,0,0,1.72,8,1,254,No,-0.487782955,0.243126618,0,
5470,1644,107,0,0,0,1.72,8,1,257,No,-0.413308474,-0.783044762,0,
5480,1648,98,0,0,0,1.72,8,1,220,No,-0.065760896,0.366066465,0,
5504,1654,117,1,0,0,1.72,8,1,200,No,-0.36365882,-1.089139892,0,
5509,1655,124,0,0,0,1.72,8,1,217,No,-0.065760896,-0.170854501,0,
5518,1658,103,0,0,0,1.72,8,1,242,No,-0.189885031,0.027354641,0,
5535,1662,117,0,0,0,1.72,8,1,192,No,0.306611509,-1.272295175,0,
5543,1663,113,0,0,0,1.72,8,1,207,No,-0.462958128,-0.429279078,0,
5546,1664,119,0,0,1,1.72,8,1,233,No,0.604509434,-0.017806936,0,
5552,1666,117,0,0,0,1.72,8,1,192,No,-0.065760896,-1.224624622,0,
5556,1667,106,0,0,0,1.72,8,1,231,No,-0.562257436,-2.57194499,0,
5569,1670,124,2,0,8,1.72,8,1,218,No,-0.016111242,-0.09307623,0,
5595,1675,112,2,22,9,1.72,8,1,211,No,0.058363239,-0.79809862,0,
5608,1680,129,0,0,0,1.72,8,1,251,SFL,-0.487782955,-0.09307623,0,
5610,1681,118,0,0,1,1.72,8,1,238,No,1.175480455,0.150294488,0,
5644,1690,123,0,0,0,1.72,8,1,210,No,-0.413308474,-0.850787126,0,
5651,1692,109,0,0,0,1.72,8,1,211,No,0.108012893,0.366066465,0,
5653,1693,125,0,0,0,1.72,8,1,252,SFL,-0.314009166,0.090079052,0,
5663,1697,96,0,0,0,1.72,8,1,195,SFL,-0.562257436,-2.157963871,0,
5670,1699,124,1,0,0,1.72,8,1,218,No,-0.438133301,0.303342053,0,
5674,1700,108,0,0,0,1.72,8,1,240,No,1.200305282,0.639544901,0,
5676,1701,124,0,0,0,1.72,8,1,207,No,-0.065760896,-0.002753077,0,
5683,1704,117,2,0,0,1.72,8,1,181,No,-0.065760896,-1.500612034,0,
5692,1707,119,0,0,0,1.72,8,1,233,No,0.058363239,-0.017806936,0,
5710,1715,123,1,3,1,1.72,8,1,211,No,0.505210126,-0.737883185,0,
5723,1717,104,0,0,0,1.72,8,1,189,No,0.604509434,-0.18590836,0,
5734,1719,124,0,0,0,1.72,8,1,217,No,0.058363239,-0.170854501,0,
5744,1722,89,0,0,0,1.72,8,1,216,No,-0.512607782,-3.214242968,0,
5747,1724,113,0,101,0,1.72,8,1,205,No,-0.016111242,-0.469422702,0,
5752,1725,102,0,0,0,1.72,8,1,189,No,-0.388483647,-0.502039396,0,
5754,1726,93,0,0,0,1.72,8,1,257,No,-0.264359512,0.945640031,0,
5774,1730,118,0,0,0,1.72,8,1,256,No,-0.189885031,-0.18590836,0,
5776,1731,113,0,0,0,1.72,8,1,236,No,0.927232185,-0.622470267,0,
5778,1732,104,0,0,0,1.72,8,1,201,No,0.678983915,0.694742383,0,
5782,1734,113,0,0,0,1.72,8,1,202,No,0.182487374,-0.667631844,0,
5828,1743,114,0,0,0,1.72,8,1,228,No,1.175480455,0.672161595,0,
5835,1744,114,0,0,0,1.72,8,1,244,No,-0.487782955,0.51911403,0,
5837,1745,117,0,0,0,1.72,8,1,197,No,-0.016111242,-1.623551881,0,
5839,1746,86,0,0,0,1.72,8,1,173,No,-0.140235377,0.441335759,0,
5850,1749,117,0,0,0,1.72,8,1,195,No,-0.239534685,-1.530719752,0,
5864,1751,107,0,0,0,1.72,8,1,201,No,-0.314009166,-0.341464902,0,
